,Job_title,Annual_salary,Age,Sex,Race,Experience_years
1364,Trooper,79323.0,46,M,BLACK,23.96490003217041
1365,"Sergeant, Public Safety",80820.96,48,M,WHITE,17.221435073957714
1366,Probationary Trooper,44082.0,22,M,WHITE,2.5818463075901628
1367,Probationary Trooper,44082.0,23,F,WHITE,2.9843186376174735
1368,Trooper,79323.0,52,F,HISPA,25.862269588013444
1369,Trooper,64918.92,38,M,HISPA,5.533310061123774
1370,"Lieutenant, Public Safety",92859.96,43,M,WHITE,18.98464718645831
1371,Trooper,64918.92,31,M,WHITE,10.094663134766627
1372,Corporal,75967.92,38,M,HISPA,18.56300950738208
1373,Trooper,79323.0,65,M,HISPA,43.07001512693621
1374,Trooper,72612.96,47,M,WHITE,15.937356687680102
1375,Trooper,75967.92,41,F,HISPA,18.58765067044498
1376,Trooper,64918.92,29,M,WHITE,6.970711239792741
1377,Corporal,72612.96,55,M,HISPA,17.840202057537116
1378,Corporal,72612.96,40,M,WHITE,14.828504349849757
1379,Trooper,79323.0,49,M,BLACK,26.073088427551557
1380,Trooper,69540.96,50,M,WHITE,11.26374942675072
1381,Trooper,64918.92,31,M,WHITE,9.37733149893564
1382,Trooper,72612.96,56,M,BLACK,18.98464718645831
1383,Trooper,64918.92,40,M,HISPA,3.808428646721014
1384,Trooper,53241.96,24,M,HISPA,3.4826177128893816
1385,Trooper,53241.96,32,M,HISPA,3.98091678816129
1386,"Sergeant, Public Safety",84390.96,43,M,HISPA,18.58765067044498
1387,Trooper,53241.96,30,M,ASIAN,4.479215863433199
1388,Trooper,72612.96,40,M,HISPA,18.19886787545261
1389,"Sergeant, Public Safety",80820.96,37,M,WHITE,15.937356687680102
1390,Trooper,64918.92,27,M,WHITE,6.970711239792741
1391,Trooper,64918.92,32,M,BLACK,8.577862652894995
1392,Corporal,79323.0,47,M,WHITE,23.277685373416293
1393,Trooper,64918.92,39,M,WHITE,6.970711239792741
1394,Trooper,72612.96,46,M,WHITE,17.840202057537116
1395,Trooper,75967.92,56,M,BLACK,19.33509928335284
1396,"Sergeant, Public Safety",84390.96,40,M,WHITE,20.287890921784843
1397,"Sergeant, Public Safety",80820.96,44,M,WHITE,15.937356687680102
1398,Trooper,64918.92,34,M,BLACK,3.6167751562318187
1399,Trooper,69540.96,36,M,WHITE,10.401308719549341
1400,Trooper,72612.96,41,M,BLACK,17.221435073957714
1401,"Lieutenant, Public Safety",92859.96,40,M,WHITE,18.56300950738208
1402,Corporal,72612.96,44,M,WHITE,15.937356687680102
1403,"Captain, Public Safety",107682.0,51,F,WHITE,26.95469448380186
1404,Trooper,75967.92,49,M,WHITE,18.58765067044498
1405,Trooper,69540.96,50,M,WHITE,16.465772740028886
1406,Trooper,53241.96,26,M,WHITE,4.306727721992923
1407,Trooper,64918.92,27,M,WHITE,7.469010315064649
1408,Corporal,75967.92,49,M,WHITE,20.901182091350268
1409,Trooper,64918.92,30,M,WHITE,4.306727721992923
1410,Trooper,69540.96,34,M,WHITE,9.114492426264741
1411,Trooper,75967.92,45,M,BLACK,22.204425826676797
1412,Trooper,53241.96,24,M,WHITE,4.805026797264831
1413,Trooper,64918.92,35,M,WHITE,6.472412164520832
1414,Corporal,72612.96,37,M,WHITE,16.91752739618199
1415,"Major, Public Safety",116473.92,48,M,BLACK,23.96490003217041
1416,Trooper,53241.96,24,M,WHITE,5.475814013977015
1417,Trooper,53241.96,45,M,WHITE,3.98091678816129
1418,"Sergeant, Public Safety",86494.92,55,M,WHITE,24.846506088420707
1419,Trooper,53241.96,25,M,WHITE,3.808428646721014
1420,Trooper,72612.96,46,M,WHITE,16.244002272462815
1421,"Sergeant, Public Safety",77638.92,36,M,WHITE,11.762048502022628
1422,Trooper,79323.0,53,M,BLACK,26.95469448380186
1423,Trooper,72612.96,47,M,BLACK,14.828504349849757
1424,"Sergeant, Public Safety",86494.92,50,M,WHITE,13.002320376188424
1425,Trooper,53241.96,26,M,BLACK,3.98091678816129
1426,Trooper,64918.92,35,M,WHITE,8.443705209552558
1427,Trooper,53241.96,27,M,BLACK,3.808428646721014
1428,Director VII,198164.04,50,M,WHITE,31.305228717906598
1429,Trooper,53241.96,38,M,WHITE,4.977514938705107
1430,Trooper,64918.92,51,M,HISPA,6.970711239792741
1431,"Sergeant, Public Safety",77638.92,48,M,HISPA,17.840202057537116
1432,Trooper,69540.96,36,M,HISPA,11.762048502022628
1433,Trooper,64918.92,31,M,HISPA,7.469010315064649
1434,"Sergeant, Public Safety",86494.92,52,M,HISPA,23.81431514678604
1435,Trooper,53241.96,28,M,WHITE,6.891311936590074
1436,Probationary Trooper,44082.0,24,M,WHITE,2.5818463075901628
1437,Probationary Trooper,44082.0,26,F,HISPA,2.5818463075901628
1438,"Sergeant, Public Safety",86494.92,55,M,WHITE,22.45357536431275
1439,Trooper,64918.92,33,M,WHITE,8.936528470810488
1440,Probationary Trooper,44082.0,22,M,WHITE,2.5818463075901628
1441,Corporal,69540.96,49,M,WHITE,12.758646652566446
1442,Trooper,53241.96,29,M,HISPA,3.808428646721014
1443,Trooper,69540.96,33,M,WHITE,11.762048502022628
1444,"Sergeant, Public Safety",77638.92,35,M,WHITE,13.793575501208101
1445,"Lieutenant, Public Safety",95191.92,45,M,WHITE,26.073088427551557
1446,Trooper,64918.92,30,M,WHITE,6.970711239792741
1447,Corporal,69540.96,42,M,AMIND,13.793575501208101
1448,Probationary Trooper,44082.0,28,M,WHITE,2.5818463075901628
1449,"Sergeant, Public Safety",86494.92,46,M,WHITE,24.654852597931512
1450,Trooper,53241.96,29,M,WHITE,3.98091678816129
1451,Trooper,53241.96,27,M,WHITE,5.974113089248924
1452,Trooper,53241.96,47,M,BLACK,5.475814013977015
1453,Trooper,69540.96,50,M,WHITE,12.260347577294537
1454,Trooper,53241.96,36,M,WHITE,4.977514938705107
1455,"Sergeant, Public Safety",72711.0,30,M,WHITE,7.945406134280649
1456,Trooper,69540.96,35,M,WHITE,13.256945727838353
1457,Trooper,53241.96,39,M,HISPA,4.479215863433199
1458,Corporal,79323.0,49,M,WHITE,25.17231702225234
1459,Trooper,75967.92,41,M,WHITE,18.56300950738208
1460,Trooper,64918.92,48,M,BLACK,6.472412164520832
1461,Trooper,69540.96,34,M,WHITE,12.260347577294537
1462,Trooper,53241.96,23,M,HISPA,4.301251907978945
1463,Trooper,64918.92,28,M,WHITE,6.970711239792741
1464,"Sergeant, Public Safety",77638.92,36,M,HISPA,12.928396886999733
1465,Trooper,64918.92,26,M,WHITE,6.970711239792741
1466,"Lieutenant, Public Safety",95191.92,49,M,WHITE,23.277685373416293
1467,"Sergeant, Public Safety",86494.92,49,M,WHITE,25.17231702225234
1468,Trooper,75967.92,51,M,WHITE,20.287890921784843
1469,Trooper,64918.92,37,M,WHITE,7.945406134280649
1470,Trooper,53241.96,29,M,WHITE,5.475814013977015
1471,"Sergeant, Public Safety",77638.92,44,M,BLACK,10.516300813842857
1472,Corporal,79323.0,61,M,WHITE,13.002320376188424
1473,Probationary Trooper,44082.0,23,M,WHITE,2.5818463075901628
1474,Trooper,72612.96,38,M,WHITE,17.840202057537116
1475,Trooper,53241.96,31,M,WHITE,3.98091678816129
1476,Trooper,64918.92,33,M,WHITE,10.401308719549341
1477,Trooper,64918.92,33,M,WHITE,3.98091678816129
1478,Trooper,64918.92,27,F,WHITE,3.6167751562318187
1479,Trooper,53241.96,27,M,WHITE,4.479215863433199
1480,Trooper,53241.96,27,F,WHITE,5.974113089248924
1481,Trooper,75967.92,39,M,WHITE,20.287890921784843
1482,Trooper,75967.92,53,M,WHITE,22.204425826676797
1483,Trooper,64918.92,32,M,BLACK,6.472412164520832
1484,Trooper,64918.92,41,M,WHITE,3.8002149257000486
1485,Trooper,72612.96,39,M,WHITE,14.828504349849757
1486,Trooper,69540.96,32,M,WHITE,11.762048502022628
1487,Trooper,72612.96,42,M,WHITE,17.840202057537116
1488,Trooper,72612.96,39,M,WHITE,17.840202057537116
1489,Trooper,75967.92,52,M,WHITE,21.26532372327974
1490,Trooper,64918.92,33,M,WHITE,9.37733149893564
1491,Corporal,75967.92,44,M,WHITE,20.287890921784843
1492,Trooper,72612.96,52,M,WHITE,17.840202057537116
1493,Trooper,64918.92,32,M,WHITE,7.469010315064649
1494,"Sergeant, Public Safety",77638.92,36,M,WHITE,13.946898293599459
1495,Trooper,64918.92,29,M,WHITE,8.936528470810488
1496,"Sergeant, Public Safety",86494.92,45,M,WHITE,24.846506088420707
1497,Trooper,69540.96,36,M,WHITE,13.793575501208101
1498,Trooper,72612.96,37,M,WHITE,15.937356687680102
1499,Trooper,64918.92,34,M,WHITE,5.533310061123774
1500,Trooper,64918.92,47,M,WHITE,5.533310061123774
1501,"Sergeant, Public Safety",77638.92,43,M,WHITE,11.529326406428606
1502,Trooper,72612.96,38,M,WHITE,17.221435073957714
1503,Trooper,79323.0,62,M,WHITE,42.61004674976214
1504,Trooper,64918.92,30,M,WHITE,6.970711239792741
1505,Trooper,64918.92,46,M,WHITE,6.472412164520832
1506,Trooper,79323.0,66,M,WHITE,11.085785471296468
1507,Trooper,69540.96,35,M,WHITE,13.946898293599459
1508,Trooper,64918.92,35,M,WHITE,7.586740316365154
1509,Trooper,53241.96,26,M,HISPA,3.808428646721014
1510,"Sergeant, Public Safety",86494.92,49,M,WHITE,26.95469448380186
1511,"Sergeant, Public Safety",80820.96,36,M,WHITE,14.828504349849757
1512,"Sergeant, Public Safety",86494.92,49,M,WHITE,26.95469448380186
1513,Trooper,64918.92,31,M,WHITE,8.443705209552558
1514,Trooper,79323.0,51,M,WHITE,26.073088427551557
1515,Trooper,79323.0,49,M,WHITE,24.654852597931512
1516,Trooper,72612.96,51,M,WHITE,14.828504349849757
1517,Trooper,79323.0,45,M,WHITE,23.96490003217041
1518,Trooper,64918.92,35,M,WHITE,4.977514938705107
1519,Trooper,69540.96,33,M,HISPA,13.946898293599459
1520,Corporal,79323.0,52,M,HISPA,22.45357536431275
1521,Trooper,64918.92,34,M,WHITE,9.37733149893564
1522,Trooper,64918.92,32,M,WHITE,8.936528470810488
1523,Trooper,72612.96,43,M,HISPA,14.828504349849757
1524,"Sergeant, Public Safety",77638.92,34,M,WHITE,13.946898293599459
1525,Trooper,64918.92,33,M,WHITE,5.533310061123774
1526,Trooper,69540.96,35,M,WHITE,13.256945727838353
1527,Trooper,75967.92,44,M,WHITE,18.98464718645831
1528,"Sergeant, Public Safety",84390.96,39,M,WHITE,18.56300950738208
1529,Trooper,53241.96,25,M,WHITE,3.808428646721014
1530,Trooper,69540.96,37,M,WHITE,13.946898293599459
1531,Trooper,64918.92,27,F,WHITE,7.945406134280649
1532,Trooper,64918.92,33,M,WHITE,6.970711239792741
1533,Trooper,69540.96,47,M,WHITE,12.260347577294537
1534,Trooper,72612.96,48,M,BLACK,17.840202057537116
1535,Trooper,64918.92,32,M,WHITE,8.443705209552558
1536,Trooper,53241.96,27,M,HISPA,5.974113089248924
1537,Trooper,64918.92,31,M,HISPA,6.970711239792741
1538,Trooper,53241.96,25,F,HISPA,3.4826177128893816
1539,Corporal,69540.96,38,M,HISPA,10.4588047666961
1540,Trooper,53241.96,26,M,HISPA,3.98091678816129
1541,Trooper,69540.96,37,M,ASIAN,11.510161057379687
1542,Trooper,72612.96,40,M,WHITE,15.937356687680102
1543,Trooper,75967.92,52,M,WHITE,18.98464718645831
1544,"Sergeant, Public Safety",84390.96,44,F,WHITE,19.33509928335284
1545,Corporal,72612.96,45,M,ASIAN,18.19886787545261
1546,Trooper,72612.96,48,M,WHITE,17.840202057537116
1547,Probationary Trooper,44082.0,24,M,WHITE,2.5818463075901628
1548,Trooper,64918.92,29,M,WHITE,7.469010315064649
1549,Trooper,64918.92,33,M,HISPA,7.469010315064649
1550,"Lieutenant, Public Safety",92859.96,42,M,WHITE,20.901182091350268
1551,Trooper,69540.96,41,M,HISPA,13.946898293599459
1552,"Sergeant, Public Safety",77638.92,37,M,WHITE,13.256945727838353
1553,"Sergeant, Public Safety",80820.96,39,M,WHITE,16.244002272462815
1554,Trooper,64918.92,43,M,WHITE,10.094663134766627
1555,Trooper,75967.92,47,M,HISPA,19.33509928335284
1556,Trooper,64918.92,28,M,WHITE,6.472412164520832
1557,Trooper,72612.96,52,M,HISPA,14.828504349849757
1558,Trooper,64918.92,28,M,WHITE,5.533310061123774
1559,Trooper,64918.92,44,M,WHITE,8.156224973818764
1560,Trooper,53241.96,33,F,WHITE,5.475814013977015
1561,Trooper,64918.92,50,M,HISPA,8.936528470810488
1562,Trooper,53241.96,28,M,HISPA,4.479215863433199
1563,Corporal,69540.96,49,M,WHITE,12.391767113629985
1564,Corporal,79323.0,46,M,WHITE,25.862269588013444
1565,Trooper,69540.96,33,M,BLACK,11.762048502022628
1566,"Sergeant, Public Safety",86494.92,45,M,WHITE,24.846506088420707
1567,Trooper,64918.92,33,M,WHITE,9.976933133466122
1568,Trooper,53241.96,28,M,ASIAN,3.4826177128893816
1569,Trooper,53241.96,31,M,WHITE,3.4826177128893816
1570,Trooper,53241.96,30,M,WHITE,4.977514938705107
1571,"Sergeant, Public Safety",72711.0,34,M,WHITE,6.970711239792741
1572,Trooper,53241.96,25,M,HISPA,5.974113089248924
1573,Trooper,69540.96,33,M,HISPA,11.419810126149065
1574,Trooper,72612.96,44,M,BLACK,18.204343689466587
1575,Corporal,69540.96,34,M,WHITE,12.260347577294537
1576,Trooper,69540.96,31,M,WHITE,10.401308719549341
1577,Trooper,64918.92,26,M,WHITE,6.970711239792741
1578,"Sergeant, Public Safety",84390.96,41,M,HISPA,18.56300950738208
1579,Trooper,72612.96,44,M,HISPA,16.91752739618199
1580,Corporal,79323.0,48,M,WHITE,23.277685373416293
1581,"Sergeant, Public Safety",86494.92,68,M,WHITE,18.42063834301868
1582,Trooper,53241.96,34,M,WHITE,5.475814013977015
1583,"Sergeant, Public Safety",80820.96,40,M,HISPA,14.828504349849757
1584,"Lieutenant, Public Safety",95191.92,50,M,WHITE,31.305228717906598
1585,Trooper,79323.0,61,M,HISPA,33.490078509483425
1586,Trooper,53241.96,28,M,HISPA,5.475814013977015
1587,Trooper,64918.92,33,M,HISPA,11.753834781001663
1588,"Sergeant, Public Safety",77638.92,41,M,HISPA,12.58615851112617
1589,Trooper,72612.96,41,M,HISPA,14.828504349849757
1590,Trooper,64918.92,27,M,HISPA,6.970711239792741
1591,Probationary Trooper,44082.0,28,M,HISPA,2.5818463075901628
1592,Trooper,79323.0,60,M,HISPA,41.55595255207157
1593,Trooper,64918.92,31,M,HISPA,3.6167751562318187
1594,Trooper,53241.96,29,F,HISPA,3.98091678816129
1595,Trooper,75967.92,45,M,HISPA,20.287890921784843
1596,"Sergeant, Public Safety",77638.92,39,M,HISPA,13.946898293599459
1597,Trooper,53241.96,26,M,HISPA,5.974113089248924
1598,Trooper,64918.92,30,F,HISPA,7.469010315064649
1599,Trooper,64918.92,31,M,HISPA,7.945406134280649
1600,"Lieutenant, Public Safety",95191.92,47,M,HISPA,27.26134006858457
1601,Trooper,64918.92,29,M,HISPA,6.970711239792741
1602,Trooper,53241.96,28,M,HISPA,4.479215863433199
1603,Trooper,53241.96,39,M,HISPA,4.479215863433199
1604,"Sergeant, Public Safety",80820.96,43,F,HISPA,17.840202057537116
1605,Trooper,69540.96,36,M,HISPA,10.401308719549341
1606,Trooper,69540.96,37,M,HISPA,13.946898293599459
1607,Trooper,79323.0,58,F,WHITE,26.073088427551557
1608,Trooper,53241.96,32,M,WHITE,4.306727721992923
1609,Trooper,69540.96,43,M,WHITE,12.260347577294537
1610,Trooper,53241.96,35,M,WHITE,5.475814013977015
1611,Trooper,53241.96,25,M,WHITE,4.977514938705107
1612,Probationary Trooper,44082.0,30,M,HISPA,2.9843186376174735
1613,Trooper,53241.96,28,M,HISPA,4.479215863433199
1614,Trooper,79323.0,60,M,HISPA,13.254207820831365
1615,"Lieutenant, Public Safety",95191.92,43,M,WHITE,22.45357536431275
1616,Corporal,69540.96,32,M,WHITE,10.401308719549341
1617,"Sergeant, Public Safety",86494.92,49,M,AMIND,30.768598944536848
1618,Trooper,53241.96,30,M,WHITE,4.6872967959643255
1619,Trooper,53241.96,24,M,HISPA,4.284824465937015
1620,Corporal,64918.92,37,F,HISPA,5.533310061123774
1621,Trooper,69540.96,32,M,HISPA,11.893468038358078
1622,Corporal,72612.96,47,M,HISPA,15.937356687680102
1623,"Lieutenant, Public Safety",95191.92,53,M,HISPA,30.768598944536848
1624,Trooper,64918.92,41,M,WHITE,7.469010315064649
1625,Trooper,69540.96,51,M,WHITE,11.762048502022628
1626,Trooper,53241.96,41,M,WHITE,3.98091678816129
1627,"Sergeant, Public Safety",80820.96,51,M,HISPA,17.840202057537116
1628,Trooper,64918.92,29,M,WHITE,5.475814013977015
1629,"Lieutenant, Public Safety",89073.96,45,M,HISPA,15.937356687680102
1630,Trooper,75967.92,45,M,WHITE,20.287890921784843
1631,Trooper,79323.0,56,M,BLACK,30.768598944536848
1632,Trooper,64918.92,31,M,WHITE,7.469010315064649
1633,Trooper,64918.92,27,M,WHITE,6.970711239792741
1634,Trooper,64918.92,30,M,WHITE,7.945406134280649
1635,Trooper,53241.96,24,M,WHITE,4.805026797264831
1636,Trooper,53241.96,26,M,AMIND,4.306727721992923
1637,Trooper,53241.96,25,M,WHITE,3.98091678816129
1638,Trooper,69540.96,32,M,WHITE,11.26374942675072
1639,"Sergeant, Public Safety",80820.96,37,M,WHITE,15.937356687680102
1640,Trooper,53241.96,34,M,WHITE,4.306727721992923
1641,Trooper,69540.96,33,M,WHITE,11.26374942675072
1642,Trooper,75967.92,39,M,WHITE,18.56300950738208
1643,Trooper,53241.96,38,M,WHITE,5.974113089248924
1644,Trooper,64918.92,34,M,HISPA,8.085039391637062
1645,Trooper,72612.96,48,M,HISPA,16.91752739618199
1646,Trooper,53241.96,28,M,HISPA,4.977514938705107
1647,Trooper,53241.96,29,M,HISPA,4.306727721992923
1648,Trooper,53241.96,24,M,HISPA,3.808428646721014
1649,Trooper,75967.92,43,M,HISPA,21.26532372327974
1650,Trooper,75967.92,48,M,BLACK,20.287890921784843
1651,Trooper,53241.96,37,M,WHITE,4.306727721992923
1652,Trooper,53241.96,25,M,WHITE,4.306727721992923
1653,Corporal,72612.96,39,M,HISPA,17.298096470153393
1654,"Sergeant, Public Safety",72711.0,36,M,HISPA,8.936528470810488
1655,Trooper,53241.96,31,M,HISPA,4.306727721992923
1656,Trooper,79323.0,54,M,HISPA,30.768598944536848
1657,"Sergeant, Public Safety",86494.92,55,M,BLACK,33.950046886657496
1658,Corporal,69540.96,55,M,WHITE,7.5046031061555
1659,Probationary Trooper,44082.0,23,M,WHITE,2.9843186376174735
1660,Trooper,53241.96,26,M,WHITE,3.4826177128893816
1661,Trooper,53241.96,32,M,WHITE,5.974113089248924
1662,"Sergeant, Public Safety",77638.92,31,M,HISPA,10.4588047666961
1663,Probationary Trooper,44082.0,23,M,HISPA,2.5818463075901628
1664,"Sergeant, Public Safety",84390.96,47,M,HISPA,22.204425826676797
1665,Probationary Trooper,44082.0,48,M,HISPA,2.9843186376174735
1666,Probationary Trooper,44082.0,31,M,HISPA,4.438147258328371
1667,Trooper,75967.92,48,M,HISPA,20.287890921784843
1668,Trooper,53241.96,30,M,WHITE,4.977514938705107
1669,Trooper,79323.0,52,M,WHITE,33.421630834308715
1670,Trooper,53241.96,34,M,WHITE,4.306727721992923
1671,Trooper,69540.96,34,M,HISPA,13.407530613222722
1672,Trooper,53241.96,30,M,HISPA,4.977514938705107
1673,Trooper,64918.92,36,M,HISPA,7.945406134280649
1674,Trooper,53241.96,26,M,BLACK,3.98091678816129
1675,Trooper,64918.92,41,M,WHITE,10.094663134766627
1676,Trooper,53241.96,25,M,WHITE,3.808428646721014
1677,Trooper,64918.92,30,M,WHITE,6.970711239792741
1678,Trooper,64918.92,36,M,WHITE,8.449181023566535
1679,Corporal,64918.92,29,M,WHITE,7.469010315064649
1680,Trooper,53241.96,25,M,WHITE,5.475814013977015
1681,Trooper,53241.96,25,M,WHITE,4.306727721992923
1682,Probationary Trooper,44082.0,25,M,BLACK,2.9843186376174735
1683,Probationary Trooper,44082.0,24,M,HISPA,2.5818463075901628
1684,Trooper,53241.96,38,M,WHITE,4.306727721992923
1685,Trooper,53241.96,35,M,WHITE,3.98091678816129
1686,Trooper,53241.96,24,M,HISPA,3.98091678816129
1687,Trooper,53241.96,29,M,HISPA,5.974113089248924
1688,Trooper,72612.96,43,M,AMIND,17.221435073957714
1689,Trooper,79323.0,61,M,BLACK,13.254207820831365
1690,"Sergeant, Public Safety",80820.96,48,M,WHITE,18.19886787545261
1691,Trooper,64918.92,45,M,WHITE,5.533310061123774
1692,Trooper,64918.92,29,M,WHITE,6.472412164520832
1693,Corporal,69540.96,37,M,WHITE,13.388365264173803
1694,Probationary Trooper,44082.0,25,M,WHITE,2.5818463075901628
1695,Trooper,53241.96,23,M,WHITE,3.808428646721014
1696,Corporal,69540.96,59,M,WHITE,8.257527533077338
1697,Probationary Trooper,44082.0,30,F,WHITE,2.9843186376174735
1698,Trooper,64918.92,34,M,WHITE,10.094663134766627
1699,Trooper,69540.96,36,M,WHITE,13.946898293599459
1700,Trooper,72612.96,47,M,HISPA,16.91752739618199
1701,Trooper,53241.96,28,M,HISPA,4.977514938705107
1702,Corporal,64918.92,38,M,HISPA,5.533310061123774
1703,Trooper,53241.96,24,M,HISPA,4.572304701670808
1704,Corporal,69540.96,41,M,HISPA,13.793575501208101
1705,Trooper,53241.96,24,M,HISPA,5.475814013977015
1706,Trooper,53241.96,34,M,HISPA,3.4826177128893816
1707,"Sergeant, Public Safety",84390.96,41,M,HISPA,18.56300950738208
1708,"Sergeant, Public Safety",86494.92,51,M,HISPA,23.277685373416293
1709,Trooper,53241.96,25,M,HISPA,4.306727721992923
1710,Trooper,53241.96,24,F,HISPA,3.98091678816129
1711,Trooper,64918.92,29,F,HISPA,6.970711239792741
1712,Trooper,53241.96,27,M,HISPA,5.475814013977015
1713,Trooper,72612.96,37,M,HISPA,15.937356687680102
1714,Corporal,64918.92,30,M,HISPA,7.945406134280649
1715,Trooper,75967.92,49,M,HISPA,18.56300950738208
1716,"Lieutenant, Public Safety",89073.96,45,M,HISPA,21.254372095251785
1717,Trooper,53241.96,29,M,HISPA,5.475814013977015
1718,Trooper,75967.92,48,M,HISPA,18.98464718645831
1719,Trooper,72612.96,49,F,HISPA,17.221435073957714
1720,Corporal,69540.96,33,M,HISPA,13.256945727838353
1721,"Sergeant, Public Safety",72711.0,30,M,HISPA,8.443705209552558
1722,Trooper,64918.92,28,M,HISPA,3.6167751562318187
1723,Trooper,64918.92,32,M,HISPA,8.443705209552558
1724,Probationary Trooper,44082.0,29,M,HISPA,2.9843186376174735
1725,Trooper,53241.96,29,M,HISPA,4.977514938705107
1726,"Lieutenant, Public Safety",92859.96,45,M,HISPA,18.56300950738208
1727,Probationary Trooper,44082.0,31,M,HISPA,2.5818463075901628
1728,Trooper,72612.96,38,M,HISPA,16.244002272462815
1729,Trooper,53241.96,26,M,HISPA,4.306727721992923
1730,Trooper,64918.92,28,M,HISPA,9.37733149893564
1731,Trooper,53241.96,26,M,HISPA,5.974113089248924
1732,Trooper,75967.92,56,F,WHITE,19.33509928335284
1733,"Sergeant, Public Safety",84390.96,45,M,WHITE,19.33509928335284
1734,"Sergeant, Public Safety",84390.96,45,M,HISPA,22.204425826676797
1735,"Sergeant, Public Safety",84390.96,53,F,HISPA,19.33509928335284
1736,Trooper,64918.92,41,M,HISPA,4.479215863433199
1737,Trooper,64918.92,31,M,HISPA,9.826348248081754
1738,Trooper,72612.96,54,M,HISPA,18.19886787545261
1739,Trooper,64918.92,27,F,HISPA,6.472412164520832
1740,Probationary Trooper,44082.0,25,M,HISPA,2.5818463075901628
1741,Trooper,64918.92,32,M,WHITE,6.970711239792741
1742,Trooper,53241.96,25,M,BLACK,3.4826177128893816
1743,Trooper,53241.96,25,M,BLACK,8.117894275720925
1744,"Sergeant, Public Safety",84390.96,51,M,WHITE,18.56300950738208
1745,Trooper,64918.92,30,M,WHITE,3.6167751562318187
1746,Trooper,64918.92,33,M,WHITE,7.945406134280649
1747,Trooper,72612.96,42,M,BLACK,14.828504349849757
1748,Trooper,72612.96,40,M,WHITE,17.221435073957714
1749,Trooper,75967.92,41,M,WHITE,20.287890921784843
1750,Trooper,64918.92,33,M,WHITE,7.945406134280649
1751,Trooper,75967.92,38,M,WHITE,18.56300950738208
1752,Trooper,53241.96,31,M,HISPA,3.808428646721014
1753,Trooper,69540.96,34,M,WHITE,12.758646652566446
1754,"Lieutenant, Public Safety",85776.96,46,M,WHITE,13.946898293599459
1755,Probationary Trooper,44082.0,24,M,WHITE,2.9843186376174735
1756,Trooper,75967.92,60,M,WHITE,18.58765067044498
1757,Trooper,53241.96,24,M,WHITE,3.98091678816129
1758,Trooper,53241.96,37,M,WHITE,4.805026797264831
1759,Trooper,64918.92,30,M,WHITE,9.37733149893564
1760,"Sergeant, Public Safety",72711.0,34,M,WHITE,8.936528470810488
1761,Trooper,64918.92,36,M,WHITE,3.6167751562318187
1762,Trooper,64918.92,35,M,WHITE,10.094663134766627
1763,Corporal,69540.96,32,M,WHITE,10.4588047666961
1764,Trooper,53241.96,32,M,WHITE,4.479215863433199
1765,Trooper,69540.96,34,M,WHITE,13.256945727838353
1766,Trooper,79323.0,61,M,WHITE,12.490331765881573
1767,Corporal,72612.96,40,M,WHITE,15.937356687680102
1768,Trooper,53241.96,25,M,WHITE,4.977514938705107
1769,Trooper,53241.96,27,M,WHITE,4.805026797264831
1770,Trooper,53241.96,27,M,WHITE,4.306727721992923
1771,Trooper,53241.96,25,M,WHITE,4.805026797264831
1772,Trooper,72612.96,57,M,BLACK,15.937356687680102
1773,"Sergeant, Public Safety",86494.92,49,M,WHITE,25.17231702225234
1774,Trooper,75967.92,42,M,WHITE,20.287890921784843
1775,"Captain, Public Safety",107682.0,46,F,WHITE,26.073088427551557
1776,Trooper,53241.96,26,M,WHITE,4.805026797264831
1777,"Lieutenant, Public Safety",92859.96,46,M,WHITE,19.33509928335284
1778,Trooper,69540.96,47,M,WHITE,13.946898293599459
1779,"Sergeant, Public Safety",80820.96,38,M,WHITE,16.91752739618199
1780,Trooper,79323.0,48,M,WHITE,22.45357536431275
1781,Trooper,53241.96,44,M,WHITE,3.808428646721014
1782,Trooper,69540.96,34,M,WHITE,12.260347577294537
1783,"Sergeant, Public Safety",80820.96,62,M,WHITE,12.58615851112617
1784,Trooper,69540.96,41,M,WHITE,13.139215726537849
1785,"Lieutenant, Public Safety",95191.92,47,M,WHITE,24.846506088420707
1786,Trooper,53241.96,28,M,WHITE,4.306727721992923
1787,Trooper,69540.96,33,M,WHITE,10.4588047666961
1788,Trooper,69540.96,38,M,WHITE,12.966727585097573
1789,Trooper,72612.96,39,F,WHITE,14.828504349849757
1790,Trooper,72612.96,52,M,WHITE,14.672443650451413
1791,Trooper,64918.92,47,M,WHITE,6.970711239792741
1792,"Sergeant, Public Safety",77638.92,32,M,WHITE,11.419810126149065
1793,Trooper,69540.96,35,M,WHITE,13.256945727838353
1794,"Sergeant, Public Safety",84390.96,64,M,BLACK,22.204425826676797
1795,Trooper,69540.96,47,M,WHITE,10.401308719549341
1796,Trooper,69540.96,31,M,WHITE,10.401308719549341
1797,"Sergeant, Public Safety",86494.92,47,M,WHITE,25.862269588013444
1798,Trooper,69540.96,35,M,WHITE,12.758646652566446
1799,Trooper,53241.96,29,F,WHITE,5.974113089248924
1800,Trooper,53241.96,36,M,WHITE,4.479215863433199
1801,Trooper,72612.96,42,M,WHITE,16.91752739618199
1802,Trooper,64918.92,38,M,WHITE,4.479215863433199
1803,"Lieutenant, Public Safety",89073.96,48,M,WHITE,17.840202057537116
